t,theta_deg,rate_dps,wheel_rpm,duty,phase
0.848,0.7745873366486075,-3.5191049618804873,206.52359876954017,0.3731173904367893,BALANCING
0.85,0.7675565794583357,-3.5116342326035928,206.64315475298156,0.37314011167953887,BALANCING
0.852,0.7605407604385243,-3.5041680896778966,206.76153593409572,0.37316121000976793,BALANCING
0.854,0.7535398703939663,-3.4967065523258265,206.87874484815254,0.37318068952967187,BALANCING
0.856,0.7465539000910802,-3.4892496397029777,206.9947840288119,0.3731985543376576,BALANCING
0.858,0.7395828402580428,-3.4817973708981986,207.10965600811696,0.37321480852833566,BALANCING
0.86,0.7326266815849226,-3.4743497649336637,207.22336331648768,0.37322945619251313,BALANCING
0.862,0.7256854147238141,-3.4669068407649597,207.33590848271433,0.3732425014171857,BALANCING
0.864,0.7187590302889695,-3.459468617281161,207.44729403395078,0.37325394828553027,BALANCING
0.866,0.7118475188569328,-3.452035113304913,207.55752249570813,0.37326380087689787,BALANCING
0.868,0.704950870966672,-3.4446063475925106,207.66659639184826,0.3732720632668056,BALANCING
0.87,0.6980690771197117,-3.43718233883398,207.77451824457725,0.37327873952693,BALANCING
0.872,0.6912021277802658,-3.4297631056531572,207.8812905744391,0.37328383372509916,BALANCING
0.874,0.6843500133753699,-3.4223486666077716,207.98691590030927,0.3732873499252855,BALANCING
0.876,0.6775127242950132,-3.414939040189523,208.09139673938822,0.3732892921875988,BALANCING
0.878,0.6706902508922702,-3.407534244824167,208.19473560719516,0.37328966456827883,BALANCING
0.88,0.6638825834834332,-3.4001342988715906,208.29693501756168,0.3732884711196878,BALANCING
0.882,0.6570897123481435,-3.3927392206258986,208.3979974826255,0.37328571589030407,BALANCING
0.884,0.6503116277295231,-3.385349028315492,208.49792551282408,0.373281402924714,BALANCING
0.886,0.6435483198343058,-3.377963740103149,208.59672161688837,0.3732755362636055,BALANCING
0.888,0.6367997788329688,-3.3705833740861064,208.69438830183668,0.3732681199437609,BALANCING
0.89,0.6300659948598628,-3.3632079482961434,208.7909280729684,0.37325915799805004,BALANCING
0.892,0.6233469580133443,-3.3558374806996603,208.8863434338578,0.37324865445542266,BALANCING
0.894,0.6166426583559046,-3.348471989197762,208.98063688634778,0.3732366133409024,BALANCING
