t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.762,-1.1826611040309625,0.16065189346514874,110.06382550444133,0.1576203867812153,BALANCING
2.7640000000000002,-1.1823374669253603,0.16271603211398653,109.86218301054788,0.15728400384760713,BALANCING
2.766,-1.1820097077635163,0.16477412117357118,109.66060346683396,0.15694783501105777,BALANCING
2.7680000000000002,-1.181677838638201,0.1668261677351431,109.45908755575529,0.1566118811260243,BALANCING
2.77,-1.181341871627993,0.168872178896879,109.25763595772644,0.15627614304384077,BALANCING
2.7720000000000002,-1.181001818797266,0.17091216176384483,109.0562493511232,0.15594062161272312,BALANCING
2.774,-1.180657692196173,0.17294612344794688,108.85492841228518,0.1556053176777735,BALANCING
2.7760000000000002,-1.1803095038606342,0.17497407106788454,108.65367381551809,0.15527023208098492,BALANCING
2.778,-1.1799572658123239,0.17699601174910223,108.45248623309638,0.15493536566124586,BALANCING
2.7800000000000002,-1.1796009900586557,0.17901195262374173,108.25136633526552,0.15460071925434457,BALANCING
2.782,-1.17924068859277,0.18102190083059477,108.05031479024466,0.1542662936929739,BALANCING
2.7840000000000003,-1.1788763733935204,0.18302586351505565,107.84933226422892,0.1539320898067358,BALANCING
2.786,-1.1785080564254606,0.18502384782907325,107.64841942139196,0.1535981084221458,BALANCING
2.7880000000000003,-1.1781357496388318,0.1870158609311044,107.44757692388846,0.15326435036263744,BALANCING
2.79,-1.177759464969549,0.18900190998606642,107.24680543185652,0.15293081644856718,BALANCING
2.7920000000000003,-1.1773792143391888,0.1909820021652901,107.04610560342017,0.15259750749721865,BALANCING
2.794,-1.1769950096549762,0.192956144646473,106.84547809469188,0.15226442432280737,BALANCING
2.7960000000000003,-1.176606862809772,0.19492434461363167,106.64492355977504,0.15193156773648522,BALANCING
2.798,-1.17621478568206,0.1968866092570559,106.4444426507663,0.15159893854634507,BALANCING
2.8000000000000003,-1.1758187901359352,0.1988429457732612,106.2440360177583,0.15126653755742528,BALANCING
2.802,-1.1754188880210907,0.2007933613649428,106.04370430884195,0.1509343655717144,BALANCING
2.8040000000000003,-1.1750150911728057,0.20273786324092855,105.84344817010899,0.15060242338815552,BALANCING
2.806,-1.1746074114119331,0.204676458616133,105.64326824565448,0.15027071180265092,BALANCING
2.8080000000000003,-1.1741958605448877,0.20660915471151117,105.44316517757932,0.14993923160806683,BALANCING
2.81,-1.173780450363634,0.20853595875401187,105.24313960599265,0.1496079835942377,BALANCING
2.8120000000000003,-1.173361192645674,0.21045687797653162,105.04319216901446,0.1492769685479709,BALANCING
2.814,-1.1729380991540355,0.21237191961786897,104.84332350277799,0.14894618725305137,BALANCING
2.816,-1.172511181637261,0.21428109092267839,104.64353424143229,0.14861564049024606,BALANCING
2.818,-1.172080451829395,0.21618439914142415,104.44382501714472,0.14828532903730854,BALANCING
2.82,-1.171645921449973,0.21808185153033546,104.24419646010337,0.14795525366898363,BALANCING
2.822,-1.1712076022040099,0.21997345535135954,104.04464919851965,0.14762541515701186,BALANCING
2.824,-1.1707655057819886,0.2218592178721171,103.8451838586308,0.1472958142701341,BALANCING
2.826,-1.1703196438598489,0.2237391463658566,103.64580106470234,0.14696645177409626,BALANCING
2.828,-1.169870028098976,0.22561324811140854,103.44650143903058,0.14663732843165356,BALANCING
2.83,-1.1694166701461892,0.22748153039314076,103.24728560194521,0.14630844500257542,BALANCING
2.832,-1.168959581633732,0.22934400050091294,103.04815417181169,0.14597980224364984,BALANCING
2.834,-1.1684987741792594,0.23120066573003162,102.84910776503388,0.14565140090868808,BALANCING
2.836,-1.1680342593858288,0.23305153338120493,102.65014699605649,0.14532324174852923,BALANCING
2.838,-1.1675660488418882,0.23489661076049825,102.45127247736764,0.14499532551104452,BALANCING
2.84,-1.1670941541212656,0.2367359051792893,102.25248481950129,0.1446676529411424,BALANCING
2.842,-1.1666185867831587,0.23856942395422315,102.05378463103986,0.14434022478077277,BALANCING
2.844,-1.1661393583721242,0.24039717440716746,101.85517251861674,0.14401304176893148,BALANCING
2.846,-1.165656480418068,0.24221916386516915,101.65664908691873,0.1436861046416653,BALANCING
2.848,-1.1651699644362339,0.24403539966040838,101.45821493868868,0.1433594141320761,BALANCING
2.85,-1.164679821927194,0.24584588913015537,101.25987067472794,0.14303297097032563,BALANCING
2.852,-1.1641860643768387,0.2476506396167258,101.06161689389887,0.14270677588364,BALANCING
2.854,-1.163688703256366,0.24944965846743702,100.86345419312745,0.1423808295963145,BALANCING
2.856,-1.163187750022273,0.2512429530345632,100.66538316740575,0.1420551328297178,BALANCING
2.858,-1.1626832161163434,0.2530305306752923,100.4674044097945,0.14172968630229676,BALANCING
2.86,-1.1621751129656406,0.25481239875168205,100.2695185114256,0.14140449072958114,BALANCING
2.862,-1.1616634519824962,0.2565885646306156,100.07172606150466,0.14107954682418786,BALANCING
2.864,-1.161148244564501,0.25835903568375884,99.87402764731354,0.14075485529582582,BALANCING
2.866,-1.1606295020944952,0.260123819287516,99.67642385421287,0.14043041685130037,BALANCING
2.868,-1.1601072359405598,0.2618829228229867,99.47891526564466,0.14010623219451795,BALANCING
2.87,-1.1595814574560062,0.2636363536759224,99.28150246313474,0.1397823020264907,BALANCING
2.872,-1.1590521779793672,0.26538411923668315,99.08418602629536,0.1394586270453409,BALANCING
2.874,-1.1585194088343882,0.26712622690019444,98.88696653282774,0.1391352079463057,BALANCING
2.876,-1.1579831613300182,0.26886268406590413,98.68984455852464,0.1388120454217417,BALANCING
2.878,-1.1574434467604,0.27059349813773953,98.49282067727279,0.13848914016112934,BALANCING
2.88,-1.156900276404862,0.2723186765240642,98.29589546105558,0.13816649285107782,BALANCING
2.882,-1.1563536615279095,0.27403822663763566,98.09906947995555,0.1378441041753293,BALANCING
2.884,-1.1558036133792156,0.27575215589556257,97.9023433021569,0.13752197481476386,BALANCING
2.886,-1.1552501431936117,0.2774604717192616,97.70571749394813,0.13720010544740374,BALANCING
2.888,-1.1546932621910813,0.2791631815344156,97.50919261972452,0.13687849674841818,BALANCING
2.89,-1.1541329815767485,0.28086029277093094,97.31276924199072,0.1365571493901278,BALANCING
2.892,-1.1535693125408726,0.28255181286289505,97.11644792136329,0.13623606404200947,BALANCING
2.894,-1.1530022662588368,0.2842377492485341,96.92022921657328,0.13591524137070057,BALANCING
2.896,-1.1524318538911429,0.28591810937017126,96.72411368446876,0.13559468204000372,BALANCING
2.898,-1.151858086583401,0.28759290067418425,96.52810188001743,0.13527438671089143,BALANCING
2.9,-1.151280975466322,0.289262130610964,96.33219435630912,0.13495435604151057,BALANCING
2.902,-1.1507005316557102,0.290925806634872,96.13639166455836,0.13463459068718697,BALANCING
2.904,-1.150116766252455,0.29258393620419904,95.94069435410702,0.13431509130043015,BALANCING
2.906,-1.1495296903425227,0.29423652678112333,95.74510297242675,0.13399585853093765,BALANCING
2.908,-1.1489393149969496,0.2958835858316691,95.54961806512166,0.1336768930255998,BALANCING
2.91,-1.1483456512718335,0.29752512082566507,95.35424017593084,0.13335819542850422,BALANCING
2.912,-1.147748710208327,0.299161139236703,95.15896984673093,0.13303976638094048,BALANCING
2.914,-1.1471485028326291,0.3007916485420965,94.96380761753865,0.1327216065214046,BALANCING
2.916,-1.1465450401559785,0.3024166562228396,94.76875402651346,0.13240371648560378,BALANCING
2.918,-1.145938333174646,0.30403616976356573,94.57380960996005,0.13208609690646067,BALANCING
2.92,-1.1453283928699272,0.30565019665250687,94.37897490233098,0.13176874841411823,BALANCING
2.922,-1.1447152302081358,0.30725874438145256,94.18425043622916,0.13145167163594432,BALANCING
2.924,-1.1440988561405958,0.308861820445709,93.98963674241055,0.13113486719653614,BALANCING
2.926,-1.143479281603635,0.3104594323440582,93.7951343497866,0.1308183357177248,BALANCING
2.928,-1.142856517518578,0.31205158757871754,93.60074378542697,0.13050207781858003,BALANCING
2.93,-1.14223057479174,0.31363829365529927,93.40646557456195,0.1301860941154147,BALANCING
2.932,-1.1416014643144181,0.3152195580827697,93.21230024058521,0.1298703852217894,BALANCING
2.934,-1.140969196962887,0.31679538837340915,93.01824830505622,0.12955495174851692,BALANCING
2.936,-1.1403337835983913,0.3183657920427716,92.82431028770296,0.12923979430366705,BALANCING
2.938,-1.1396952350671383,0.3199307766096446,92.63048670642439,0.128924913492571,BALANCING
2.94,-1.139053562200293,0.3214903495960086,92.43677807729313,0.12861030991782596,BALANCING
2.942,-1.1384087758139714,0.3230445185269977,92.24318491455799,0.1282959841792998,BALANCING
2.944,-1.137760886709233,0.3245932909308593,92.04970773064656,0.1279819368741354,BALANCING
2.946,-1.1371099056720764,0.3261366743389151,91.8563470361678,0.12766816859675573,BALANCING
2.948,-1.1364558434734318,0.32767467628551955,91.66310333991464,0.12735467993886773,BALANCING
2.95,-1.135798710869156,0.3292073043080224,91.46997714886655,0.1270414714894675,BALANCING
2.952,-1.1351385186000253,0.3307345659467276,91.27696896819212,0.12672854383484464,BALANCING
2.954,-1.1344752773917313,0.33225646874485426,91.08407930125168,0.12641589755858662,BALANCING
2.956,-1.133808997954873,0.3337730202484976,90.89130864959988,0.12610353324158374,BALANCING
2.958,-1.1331396909849534,0.3352842280065894,90.69865751298823,0.12579145146203335,BALANCING
2.96,-1.1324673671623715,0.3367900995708591,90.50612638936781,0.12547965279544473,BALANCING
2.962,-1.1317920371524188,0.3382906424957943,90.31371577489169,0.12516813781464345,BALANCING
2.964,-1.1311137116052725,0.3397858643386023,90.1214261639177,0.12485690708977598,BALANCING
2.966,-1.130432401155991,0.3412757726591705,89.92925804901091,0.12454596118831437,BALANCING
2.968,-1.1297481164245073,0.34276037502002826,89.73721192094627,0.1242353006750607,BALANCING
2.97,-1.129060868015626,0.3442396789863077,89.54528826871115,0.1239249261121516,BALANCING
2.972,-1.1283706665190156,0.3457136921257053,89.35348757950804,0.12361483805906305,BALANCING
2.974,-1.1276775225092046,0.34718242200844335,89.16181033875705,0.12330503707261475,BALANCING
