t,theta_deg,rate_dps,wheel_rpm,duty,phase
3.024,-0.764939564456121,0.33804566096405136,51.68731274987964,0.06860228767992578,BALANCING
3.0260000000000002,-0.764262580399247,0.3387751433195077,51.55774508471887,0.06839825697218498,BALANCING
3.028,-0.7635841408734465,0.3395013220657349,51.42829585294275,0.06819446636854504,BALANCING
3.0300000000000002,-0.7629042524806379,0.3402242026902031,51.298965291332934,0.06799091610324706,BALANCING
3.032,-0.7622229218117634,0.3409437906800309,51.16975363556239,0.06778760640892012,BALANCING
3.0340000000000003,-0.7615401554467903,0.3416600915219637,51.0406611201973,0.06758453751658457,BALANCING
3.036,-0.7608559599547114,0.34237311070235144,50.91168797869896,0.06738170965565514,BALANCING
3.0380000000000003,-0.7601703418935462,0.34308285370712666,50.78283444342561,0.06717912305394412,BALANCING
3.04,-0.759483307810341,0.3437893260217826,50.65410074563433,0.06697677793766461,BALANCING
3.0420000000000003,-0.7587948642411708,0.3444925331313512,50.52548711548294,0.06677467453143364,BALANCING
3.044,-0.7581050177111394,0.34519248052038165,50.396993782031814,0.06657281305827539,BALANCING
3.0460000000000003,-0.7574137747343808,0.3458891736729183,50.268620973245824,0.06637119373962436,BALANCING
3.048,-0.7567211418140604,0.3465826180724789,50.140368915996156,0.06616981679532846,BALANCING
3.0500000000000003,-0.7560271254423754,0.3472728192020336,50.01223783606219,0.06596868244365234,BALANCING
3.052,-0.7553317321005569,0.3479597825439825,49.88422795813342,0.06576779090128046,BALANCING
3.0540000000000003,-0.7546349682588702,0.34864351358013473,49.75633950581127,0.06556714238332019,BALANCING
3.056,-0.7539368403766165,0.3493240177916869,49.628572701610985,0.0653667371033052,BALANCING
3.0580000000000003,-0.7532373549021336,0.35000130065920176,49.50092776696353,0.06516657527319844,BALANCING
3.06,-0.7525365182727981,0.35067536766258645,49.373404922217425,0.06496665710339537,BALANCING
3.0620000000000003,-0.751834336915026,0.3513462242810717,49.24600438664063,0.0647669828027271,BALANCING
3.064,-0.751130817244274,0.3520138759931905,49.118726378422416,0.06456755257846358,BALANCING
3.0660000000000003,-0.7504259656650417,0.35267832827675677,48.99157111467523,0.0643683666363168,BALANCING
3.068,-0.7497197885708723,0.3533395866088443,48.86453881143659,0.06416942518044381,BALANCING
3.0700000000000003,-0.7490122923443542,0.3539976564657659,48.73762968367092,0.06397072841345007,BALANCING
3.072,-0.7483034833571233,0.35465254332305224,48.61084394527144,0.06377227653639245,BALANCING
3.074,-0.7475933679698632,0.3553042526554309,48.48418180906204,0.06357406974878246,BALANCING
3.076,-0.7468819525323084,0.35595278993680557,48.357643486799105,0.06337610824858936,BALANCING
3.078,-0.7461692433832448,0.3565981606402352,48.23122918917347,0.06317839223224338,BALANCING
3.08,-0.7454552468505118,0.3572403702379132,48.1049391258122,0.06298092189463877,BALANCING
3.082,-0.7447399692510043,0.35787942420114693,47.97877350528051,0.06278369742913709,BALANCING
3.084,-0.7440234168906739,0.3585153280003369,47.85273253508361,0.06258671902757018,BALANCING
3.086,-0.7433055960645315,0.35914808710495605,47.726816421668595,0.062389986880243456,BALANCING
3.088,-0.7425865130566486,0.35977770698352945,47.60102537042627,0.06219350117593897,BALANCING
3.09,-0.7418661741401594,0.36040419310361377,47.47535958569307,0.061997262101918575,BALANCING
3.092,-0.7411445855772628,0.3610275509317769,47.349819270752874,0.06180126984392706,BALANCING
3.094,-0.7404217536192244,0.3616477859335775,47.224404627838915,0.06160552458619532,BALANCING
3.096,-0.7396976845063784,0.3622649035735446,47.09911585813562,0.061410026511443415,BALANCING
3.098,-0.7389723844681297,0.3628789093151577,46.97395316178048,0.06121477580088381,BALANCING
3.1,-0.7382458597229564,0.3634898086208262,46.848916737865906,0.061019772634224395,BALANCING
3.102,-0.7375181164784116,0.3640976069518696,46.72400678444111,0.0608250171896717,BALANCING
3.104,-0.7367891609311253,0.36470230976849716,46.59922349851395,0.06063050964393396,BALANCING
3.106,-0.7360589992668076,0.3653039225297881,46.474567076052814,0.06043625017222436,BALANCING
3.108,-0.7353276376602498,0.3659024506936715,46.35003771198848,0.060242238948263985,BALANCING
3.11,-0.7345950822753279,0.3664978997169064,46.22563560021593,0.06004847614428508,BALANCING
3.112,-0.733861339265004,0.36709027505506203,46.10136093359628,0.059854961931034095,BALANCING
3.114,-0.733126414771329,0.36767958216249796,45.97721390395863,0.05966169647777489,BALANCING
3.116,-0.7323903149254456,0.3682658264923445,45.853194702101845,0.05946867995229176,BALANCING
3.118,-0.7316530458475898,0.36884901349648264,45.72930351779655,0.059275912520892586,BALANCING
3.12,-0.7309146136470943,0.36942914862552495,45.60554053978686,0.05908339434841197,BALANCING
3.122,-0.7301750244223905,0.3700062373287956,45.481905955792314,0.05889112559821432,BALANCING
3.124,-0.7294342842610112,0.3705802850543113,45.35839995250972,0.058699106432196994,BALANCING
3.126,-0.7286923992395936,0.37115129724876117,45.235022715614996,0.05850733701079335,BALANCING
3.128,-0.7279493754238814,0.3717192793574879,45.11177442976505,0.0583158174929759,BALANCING
3.13,-0.7272052188687281,0.37228423682446826,44.98865527859963,0.05812454803625945,BALANCING
3.132,-0.7264599356180993,0.37284617509229395,44.86566544474316,0.05793352879670406,BALANCING
3.134,-0.7257135317050756,0.373405099602152,44.7428051098066,0.05774275992891834,BALANCING
3.136,-0.7249660131518557,0.37396101579380586,44.620074454389375,0.05755224158606239,BALANCING
3.138,-0.7242173859697587,0.3745139291055763,44.4974736580811,0.05736197391985096,BALANCING
3.14,-0.7234676561592278,0.3750638449743222,44.375002899463524,0.05717195708055658,BALANCING
3.142,-0.7227168297098326,0.3756107688354218,44.25266235611239,0.056982191217012555,BALANCING
3.144,-0.7219649126002724,0.3761547061227535,44.13045220459922,0.056792676476616184,BALANCING
3.146,-0.7212119107983788,0.3766956622686769,44.00837262049325,0.05660341300533172,BALANCING
3.148,-0.7204578302611194,0.3772336427040142,43.886423778363195,0.05641440094769357,BALANCING
3.15,-0.7197026769346004,0.3777686528580315,43.76460585177919,0.05622564044680931,BALANCING
3.152,-0.7189464567540702,0.37830069815841966,43.642919013314554,0.05603713164436279,BALANCING
3.154,-0.7181891756439217,0.3788297840312759,43.52136343454772,0.05584887468061718,BALANCING
3.156,-0.7174308395176968,0.37935591590108514,43.399939286064026,0.05566086969441813,BALANCING
3.158,-0.7166714542780883,0.37987909919070156,43.278646737457585,0.05547311682319676,BALANCING
3.16,-0.7159110258169442,0.38039933932132974,43.157485957333144,0.05528561620297281,BALANCING
3.162,-0.7151495600152704,0.3809166417125067,43.03645711330791,0.05509836796835767,BALANCING
3.164,-0.7143870627432345,0.381431011782083,42.915560372013424,0.05491137225255744,BALANCING
3.166,-0.7136235398601687,0.38194245494620466,42.794795899097366,0.054724629187376035,BALANCING
3.168,-0.7128589972145739,0.3824509766192949,42.67416385922544,0.054538138903218215,BALANCING
3.17,-0.7120934406441224,0.3829565822140359,42.55366441608322,0.054351901529092736,BALANCING
3.172,-0.7113268759756621,0.3834592771413503,42.43329773237796,0.054165917192615244,BALANCING
3.174,-0.7105593090252194,0.3839590668103836,42.31306396984046,0.05398018602001151,BALANCING
3.176,-0.7097907455980033,0.38445595662848575,42.19296328922692,0.05379470813612044,BALANCING
3.178,-0.7090211914884089,0.3849499520011931,42.072995850320744,0.05360948366439703,BALANCING
3.18,-0.7082506524800206,0.3854410583322106,41.953161811934436,0.05342451272691557,BALANCING
3.182,-0.7074791343456165,0.3859292810233938,41.83346133191139,0.05323979544437258,BALANCING
3.184,-0.7067066428471717,0.38641462547473115,41.71389456712777,0.05305533193608995,BALANCING
3.186,-0.7059331837358618,0.3868970970843259,41.5944616734943,0.052871122320017915,BALANCING
3.188,-0.7051587627520673,0.3873767012483786,41.475162805958185,0.05268716671273817,BALANCING
3.19,-0.7043833856253772,0.3878534433611692,41.35599811850486,0.05250346522946683,BALANCING
3.192,-0.7036070580745925,0.3883273288150399,41.23696776415988,0.05232001798405756,BALANCING
3.194,-0.7028297858077305,0.3887983630003768,41.118071894990734,0.05213682508900454,BALANCING
3.196,-0.7020515745220286,0.3892665513055929,40.99931066210871,0.05195388665544555,BALANCING
3.198,-0.7012724299039486,0.38973189911711065,40.880684215670705,0.05177120279316503,BALANCING
3.2,-0.7004923576291798,0.3901944118193443,40.762192704881045,0.051588773610596994,BALANCING
3.202,-0.6997113633626441,0.39065409479468244,40.64383627799336,0.05140659921482822,BALANCING
3.204,-0.6989294527584994,0.391110953423471,40.52561508231239,0.05122467971160116,BALANCING
3.206,-0.6981466314601438,0.3915649930839958,40.40752926419583,0.05104301520531701,BALANCING
3.208,-0.69736290510022,0.3920162191524654,40.289578969056144,0.050861605799038756,BALANCING
3.21,-0.6965782793006192,0.3924646370029938,40.17176434136241,0.05068045159449417,BALANCING
3.212,-0.6957927596724857,0.3929102520075835,40.05408552464216,0.05049955269207878,BALANCING
3.214,-0.6950063518162203,0.39335306953610844,39.93654266148319,0.05031890919085903,BALANCING
3.216,-0.6942190613214856,0.393793094956297,39.81913589353539,0.05013852118857515,BALANCING
3.218,-0.6934308937672098,0.3942303336337149,39.70186536151257,0.04995838878164423,BALANCING
3.22,-0.692641854721591,0.39466479093174855,39.58473120519431,0.04977851206516325,BALANCING
3.222,-0.6918519497421016,0.39509647221158795,39.467733563427764,0.04959889113291204,BALANCING
