t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.064,-1.595069446712803,-0.4310318117442934,200.36046263473708,0.301343483436172,BALANCING
2.066,-1.595926660778999,-0.4265753065014339,200.08614780056246,0.3008523349268061,BALANCING
2.068,-1.5967749715637665,-0.42212852414129637,199.81170277263018,0.30036119384039567,BALANCING
2.07,-1.597614398508035,-0.4176914581972655,199.53712903730835,0.2998700622156641,BALANCING
2.072,-1.5984449610397728,-0.41326410217854226,199.2624280776633,0.2993789420860283,BALANCING
2.074,-1.5992666785739382,-0.40884644957023375,198.98760137346218,0.2988878354796044,BALANCING
2.076,-1.6000795705124313,-0.40443849383344505,198.71265040117527,0.29839674441921255,BALANCING
2.078,-1.600883656244046,-0.4000402284053671,198.4375766339782,0.2979056709223826,BALANCING
2.08,-1.6016789551444233,-0.39565164669936903,198.1623815417544,0.2974146170013591,BALANCING
2.082,-1.6024654865760022,-0.39127274210508667,197.88706659109738,0.29692358466310637,BALANCING
2.084,-1.6032432698879737,-0.38690350798851286,197.61163324531316,0.2964325759093142,BALANCING
2.086,-1.6040123244162328,-0.3825439376920873,197.33608296442262,0.29594159273640275,BALANCING
2.088,-1.604772669483331,-0.3781940245347856,197.06041720516393,0.295450637135528,BALANCING
2.09,-1.6055243243984318,-0.3738537618122095,196.78463742099484,0.2949597110925869,BALANCING
2.092,-1.6062673084572612,-0.36952314279667553,196.50874506209524,0.2944688165882229,BALANCING
2.094,-1.6070016409420622,-0.3652021607373042,196.23274157536932,0.29397795559783096,BALANCING
2.096,-1.6077273411215494,-0.36089080886010966,195.95662840444822,0.2934871300915631,BALANCING
2.098,-1.6084444282508623,-0.35658908036808784,195.68040698969236,0.29299634203433333,BALANCING
2.1,-1.609152921571519,-0.3522969684413054,195.40407876819376,0.2925055933858236,BALANCING
2.102,-1.6098528403113705,-0.3480144662369889,195.12764517377872,0.29201488610048865,BALANCING
2.104,-1.6105442036845556,-0.34374156688961277,194.85110763701002,0.29152422212756124,BALANCING
2.106,-1.6112270308914554,-0.33947826351098764,194.5744675851895,0.2910336034110582,BALANCING
2.108,-1.6119013411186474,-0.33522454919034955,194.29772644236053,0.29054303188978486,BALANCING
2.11,-1.612567153538861,-0.33098041699444636,194.02088562931033,0.29005250949734107,BALANCING
2.112,-1.613224487310933,-0.3267458599676274,193.74394656357262,0.28956203816212644,BALANCING
2.114,-1.6138733615797622,-0.3225208711319302,193.46691065943006,0.28907161980734564,BALANCING
2.116,-1.6145137954762647,-0.31830544348716916,193.1897793279166,0.28858125635101356,BALANCING
2.118,-1.6151458081173304,-0.3140995700110226,192.91255397682013,0.2880909497059612,BALANCING
2.12,-1.6157694186057785,-0.3099032436591198,192.6352360106849,0.28760070177984065,BALANCING
2.122,-1.6163846460303126,-0.30571645736512915,192.35782683081408,0.2871105144751308,BALANCING
2.124,-1.6169915094654785,-0.3015392040408449,192.08032783527221,0.2866203896891425,BALANCING
2.126,-1.617590027971619,-0.2973714765762741,191.80274041888785,0.28613032931402416,BALANCING
2.128,-1.618180220594832,-0.2932132678397242,191.52506597325586,0.28564033523676713,BALANCING
2.13,-1.6187621063669246,-0.28906457067788904,191.2473058867402,0.28515040933921104,BALANCING
2.132,-1.6193357043053735,-0.28492537791593636,190.9694615444764,0.28466055349804953,BALANCING
2.134,-1.6199010334132793,-0.28079568235759333,190.6915343283739,0.28417076958483517,BALANCING
