t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.494,-2.6521596005748656,0.06005942227626413,271.3372221427262,0.39540307108347605,BALANCING
2.496,-2.652033456195695,0.06546755728524259,270.8840540814471,0.3946315593049351,BALANCING
2.498,-2.6518965101697596,0.07086134927422809,270.43092753332263,0.3938603972553477,BALANCING
2.5,-2.6517487911702875,0.07624081291446912,269.9778442906709,0.393089587258994,BALANCING
2.5020000000000002,-2.6515903278411352,0.08160596289973157,269.5248061409656,0.39231913163263843,BALANCING
2.504,-2.6514211487967443,0.08695681394617358,269.0718148668415,0.3915490326855402,BALANCING
2.5060000000000002,-2.651241282622095,0.09229338079221719,268.6188722460994,0.3907792927194629,BALANCING
2.508,-2.651050757872661,0.09761567819842241,268.1659800517112,0.3900099140286841,BALANCING
2.5100000000000002,-2.6508496030743713,0.10292372094736264,267.71314005182535,0.38924089890000624,BALANCING
2.512,-2.650637846723557,0.10821752384349671,267.26035400977196,0.3884722496127651,BALANCING
2.5140000000000002,-2.650415517286916,0.11349710171304545,266.8076236840677,0.38770396843884103,BALANCING
2.516,-2.650182643201464,0.11876246940386453,266.3549508284215,0.386936057642668,BALANCING
2.5180000000000002,-2.649939252874495,0.12401364178532216,265.90233719173926,0.38616851948124414,BALANCING
2.52,-2.649685374683536,0.12925063374817194,265.44978451812926,0.38540135620414123,BALANCING
2.5220000000000002,-2.649421036976306,0.13447346020442985,264.9972945469075,0.3846345700535147,BALANCING
2.524,-2.649146268070672,0.13968213608725064,264.54486901260276,0.38386816326411394,BALANCING
2.5260000000000002,-2.6488610962546084,0.1448766763508024,264.09250964496175,0.38310213806329174,BALANCING
2.528,-2.648565549786154,0.15005709597014472,263.6402181689547,0.3823364966710145,BALANCING
2.5300000000000002,-2.648259656893372,0.15522340994110517,263.18799630478003,0.38157124129987235,BALANCING
2.532,-2.6479434457743065,0.16037563328015475,262.7358457678702,0.3808063741550886,BALANCING
2.5340000000000003,-2.6476169445969417,0.1655137810242878,262.28376826889655,0.3800418974345302,BALANCING
2.536,-2.647280181499162,0.17063786823089783,261.8317655137747,0.3792778133287175,BALANCING
2.5380000000000003,-2.646933184588712,0.17574790997765602,261.3798392036698,0.3785141240208343,BALANCING
2.54,-2.646575981943153,0.18084392136238955,260.92799103500187,0.3777508316867377,BALANCING
2.5420000000000003,-2.646208601609826,0.18592591750295934,260.47622269945083,0.37698793849496814,BALANCING
2.544,-2.6458310716058104,0.1909939135371392,260.02453588396213,0.37622544660675944,BALANCING
2.5460000000000003,-2.645443419917884,0.19604792462249523,259.5729322707518,0.3754633581760487,BALANCING
2.548,-2.645045674502484,0.20108796593626446,259.1214135373118,0.3747016753494863,BALANCING
2.5500000000000003,-2.6446378632856686,0.206114052675235,258.66998135641524,0.3739404002664461,BALANCING
2.552,-2.6442200141630763,0.2111262000556251,258.21863739612195,0.373179535059035,BALANCING
2.5540000000000003,-2.643792154999888,0.21612442331296403,257.7673833197835,0.3724190818521036,BALANCING
2.556,-2.643354313630789,0.22110873770197143,257.3162207860485,0.37165904276325545,BALANCING
2.5580000000000003,-2.64290651785993,0.22607915849643917,256.86515144886835,0.37089941990285763,BALANCING
2.56,-2.6424487954608895,0.23103570098911133,256.4141769575019,0.3701402153740506,BALANCING
