side,angle_deg,rate_toward_dps,wheel_relative_rpm,recoverable_nominal,ensemble_recovered,ensemble_total,classification,sat_pct_1s,speed_guard_pct,max_abs_angle_deg,max_opposite_deg,final_angle_deg,final_rate_dps,final_wheel_rpm
+,3.5,25.0,-350.0,0,0,5,not_recoverable,0.0,0.0,20.045,20.045,-20.045,-63.419,162.30
+,3.5,25.0,-300.0,0,0,5,not_recoverable,0.0,0.0,20.097,20.097,-20.097,-63.545,77.06
+,3.5,25.0,-250.0,0,0,5,not_recoverable,0.0,0.0,20.035,20.035,-20.035,-63.285,-12.25
+,3.5,25.0,-200.0,0,0,5,not_recoverable,0.0,0.0,20.095,20.095,-20.095,-63.469,-109.09
+,3.5,25.0,-150.0,0,1,5,boundary,0.0,0.0,20.091,20.091,-20.091,-63.442,-214.22
+,3.5,25.0,-100.0,0,1,5,boundary,0.0,0.0,20.029,20.029,-20.029,-63.220,-315.47
+,3.5,25.0,-50.0,0,0,5,not_recoverable,0.0,0.0,20.051,20.051,-20.051,-63.297,-321.54
+,3.5,25.0,0.0,0,0,5,not_recoverable,0.0,0.0,20.058,20.058,-20.058,-63.328,-186.42
+,3.5,25.0,50.0,0,0,5,not_recoverable,0.0,0.0,20.001,0.000,20.001,63.121,416.63
+,3.5,25.0,100.0,0,0,5,not_recoverable,0.4,0.0,20.064,0.000,20.064,63.346,218.13
+,3.5,25.0,150.0,0,0,5,not_recoverable,6.0,0.0,20.106,0.000,20.106,63.508,99.36
+,3.5,25.0,200.0,0,0,5,not_recoverable,10.4,0.0,20.120,0.000,20.120,63.583,1.62
+,3.5,25.0,250.0,0,0,5,not_recoverable,16.2,0.0,20.031,0.000,20.031,63.309,-86.48
+,3.5,25.0,300.0,0,0,5,not_recoverable,23.6,0.0,20.014,0.000,20.014,63.297,-167.95
+,3.5,25.0,350.0,0,0,5,not_recoverable,34.0,0.0,20.020,0.000,20.020,63.378,-245.07
+,3.5,25.0,400.0,0,0,5,not_recoverable,31.8,17.5,20.020,0.000,20.020,63.382,-281.26
+,3.5,30.0,-400.0,0,0,5,not_recoverable,6.6,0.0,20.010,20.010,-20.010,-63.301,163.85
+,3.5,30.0,-350.0,0,0,5,not_recoverable,1.0,0.0,20.027,20.027,-20.027,-63.296,71.28
+,3.5,30.0,-300.0,0,0,5,not_recoverable,0.0,0.0,20.023,20.023,-20.023,-63.238,-30.97
+,3.5,30.0,-250.0,0,0,5,not_recoverable,0.0,0.0,20.105,20.105,-20.105,-63.498,-153.88
+,3.5,30.0,-200.0,0,0,5,not_recoverable,0.0,0.0,20.123,20.123,-20.123,-63.547,-346.78
+,3.5,30.0,-150.0,1,2,5,boundary,0.0,0.0,15.215,1.566,15.215,46.300,217.80
+,3.5,30.0,-100.0,1,2,5,boundary,0.0,0.0,3.500,0.792,0.678,-3.600,129.51
+,3.5,30.0,-50.0,1,2,5,boundary,0.0,0.0,3.500,1.319,2.177,2.726,-83.18
+,3.5,30.0,0.0,0,0,5,not_recoverable,0.0,0.0,20.039,20.039,-20.039,-63.259,-236.31
+,3.5,30.0,50.0,0,0,5,not_recoverable,0.0,0.0,20.116,0.000,20.116,63.524,335.36
+,3.5,30.0,100.0,0,0,5,not_recoverable,0.0,0.0,20.029,0.000,20.029,63.232,151.49
+,3.5,30.0,150.0,0,0,5,not_recoverable,1.0,0.0,20.075,0.000,20.075,63.419,33.72
+,3.5,30.0,200.0,0,0,5,not_recoverable,5.0,0.0,20.068,0.000,20.068,63.430,-64.44
+,3.5,30.0,250.0,0,0,5,not_recoverable,11.4,0.0,20.015,0.000,20.015,63.299,-152.75
+,3.5,30.0,300.0,0,0,5,not_recoverable,25.4,0.0,20.105,0.000,20.105,63.679,-233.85
+,3.5,30.0,350.0,0,0,5,not_recoverable,38.2,15.5,20.076,0.000,20.076,63.592,-277.51
+,3.5,30.0,400.0,0,0,5,not_recoverable,25.2,38.2,20.024,0.000,20.024,63.399,-280.90
+,3.5,35.0,-400.0,0,0,5,not_recoverable,10.0,0.0,20.033,20.033,-20.033,-63.330,87.67
+,3.5,35.0,-350.0,0,0,5,not_recoverable,4.6,0.0,20.006,20.006,-20.006,-63.187,-15.14
+,3.5,35.0,-300.0,0,0,5,not_recoverable,0.0,0.0,20.018,20.018,-20.018,-63.196,-136.99
+,3.5,35.0,-250.0,0,0,5,not_recoverable,0.0,0.0,20.117,20.117,-20.117,-63.526,-318.71
+,3.5,35.0,-200.0,0,0,5,not_recoverable,0.0,0.0,20.124,1.666,20.124,63.557,216.09
+,3.5,35.0,-150.0,1,1,5,boundary,0.0,0.0,3.562,3.562,-3.562,-5.745,71.37
+,3.5,35.0,-100.0,1,1,5,boundary,0.0,0.0,5.883,5.883,-5.883,-13.203,-66.67
+,3.5,35.0,-50.0,0,0,5,not_recoverable,0.0,0.0,20.019,0.661,20.019,63.183,401.85
+,3.5,35.0,0.0,0,0,5,not_recoverable,0.0,0.0,20.111,0.661,20.111,63.516,177.46
+,3.5,35.0,50.0,0,0,5,not_recoverable,0.0,0.0,20.032,0.661,20.032,63.264,47.53
+,3.5,35.0,100.0,0,0,5,not_recoverable,0.6,0.0,20.046,0.661,20.046,63.354,-56.71
+,3.5,35.0,150.0,0,0,5,not_recoverable,4.2,0.0,20.109,0.661,20.109,63.628,-148.14
+,3.5,35.0,200.0,0,0,5,not_recoverable,10.0,0.0,20.089,0.661,20.089,63.627,-232.40
+,3.5,35.0,250.0,0,0,5,not_recoverable,64.4,13.9,20.118,0.661,20.118,63.744,-275.83
+,3.5,35.0,300.0,0,0,5,not_recoverable,51.4,34.0,20.077,0.661,20.077,63.585,-280.29
+,3.5,35.0,350.0,0,0,5,not_recoverable,38.2,75.4,20.016,20.016,-20.016,-71.208,-495.91
+,3.5,35.0,400.0,0,0,5,not_recoverable,25.2,78.6,20.080,20.080,-20.080,-71.438,-496.26
+,3.5,40.0,-400.0,0,0,5,not_recoverable,16.6,0.0,20.013,20.013,-20.013,-63.244,34.42
+,3.5,40.0,-350.0,0,0,5,not_recoverable,13.4,0.0,20.073,20.073,-20.073,-63.413,-64.64
+,3.5,40.0,-300.0,0,0,5,not_recoverable,10.2,0.0,20.065,20.065,-20.065,-63.361,-166.92
+,3.5,40.0,-250.0,0,0,5,not_recoverable,12.6,0.0,20.058,20.058,-20.058,-63.334,-228.23
+,3.5,40.0,-200.0,0,0,5,not_recoverable,16.8,0.0,20.058,20.058,-20.058,-63.334,-278.23
+,3.5,40.0,-150.0,0,0,5,not_recoverable,21.4,0.0,20.058,20.058,-20.058,-63.334,-328.23
+,3.5,40.0,-100.0,0,0,5,not_recoverable,26.6,0.0,20.058,20.058,-20.058,-63.334,-378.23
+,3.5,40.0,-50.0,0,0,5,not_recoverable,32.6,0.0,20.058,20.058,-20.058,-63.334,-428.23
+,3.5,40.0,0.0,0,0,5,not_recoverable,39.4,0.0,20.058,20.058,-20.058,-63.334,-478.23
+,3.5,40.0,50.0,0,0,5,not_recoverable,47.2,6.6,20.101,20.101,-20.101,-66.826,-496.14
+,3.5,40.0,100.0,0,0,5,not_recoverable,60.0,16.2,20.138,20.138,-20.138,-69.489,-496.49
+,3.5,40.0,150.0,0,0,5,not_recoverable,67.0,25.4,20.040,20.040,-20.040,-70.252,-496.07
+,3.5,40.0,200.0,0,0,5,not_recoverable,77.6,34.2,20.004,20.004,-20.004,-70.629,-496.41
+,3.5,40.0,250.0,0,0,5,not_recoverable,64.4,43.2,20.114,20.114,-20.114,-71.267,-495.99
+,3.5,40.0,300.0,0,0,5,not_recoverable,51.4,52.1,20.094,20.094,-20.094,-71.330,-496.33
+,3.5,40.0,350.0,0,0,5,not_recoverable,38.4,61.6,20.097,20.097,-20.097,-71.435,-495.91
+,3.5,40.0,400.0,0,0,5,not_recoverable,27.9,72.1,20.005,20.005,-20.005,-71.217,-496.26
+,3.5,45.0,-400.0,0,0,5,not_recoverable,22.5,0.0,20.019,20.019,-20.019,-63.351,53.93
+,3.5,45.0,-350.0,0,0,5,not_recoverable,25.2,0.0,20.019,20.019,-20.019,-63.351,3.93
+,3.5,45.0,-300.0,0,0,5,not_recoverable,28.3,0.0,20.019,20.019,-20.019,-63.351,-46.07
+,3.5,45.0,-250.0,0,0,5,not_recoverable,31.8,0.0,20.019,20.019,-20.019,-63.351,-96.07
+,3.5,45.0,-200.0,0,0,5,not_recoverable,35.3,0.0,20.019,20.019,-20.019,-63.351,-146.07
+,3.5,45.0,-150.0,0,0,5,not_recoverable,39.5,0.0,20.019,20.019,-20.019,-63.351,-196.07
+,3.5,45.0,-100.0,0,0,5,not_recoverable,43.9,0.0,20.019,20.019,-20.019,-63.351,-246.07
+,3.5,45.0,-50.0,0,0,5,not_recoverable,49.2,0.0,20.019,20.019,-20.019,-63.351,-296.07
+,3.5,45.0,0.0,0,0,5,not_recoverable,55.2,0.0,20.019,20.019,-20.019,-63.351,-346.07
+,3.5,45.0,50.0,0,0,5,not_recoverable,65.3,0.0,20.019,20.019,-20.019,-63.351,-396.07
+,3.5,45.0,100.0,0,0,5,not_recoverable,77.9,0.0,20.019,20.019,-20.019,-63.351,-446.07
+,3.5,45.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.019,20.019,-20.019,-63.351,-496.07
+,3.5,45.0,200.0,0,0,5,not_recoverable,86.2,13.8,20.017,20.017,-20.017,-67.826,-496.41
+,3.5,45.0,250.0,0,0,5,not_recoverable,72.9,27.1,20.029,20.029,-20.029,-69.790,-495.99
+,3.5,45.0,300.0,0,0,5,not_recoverable,59.9,40.1,20.033,20.033,-20.033,-70.661,-496.33
+,3.5,45.0,350.0,0,0,5,not_recoverable,46.6,53.4,20.075,20.075,-20.075,-71.261,-495.91
+,3.5,45.0,400.0,0,0,5,not_recoverable,32.8,67.2,20.071,20.071,-20.071,-71.552,-496.26
+,3.5,50.0,-400.0,0,0,5,not_recoverable,23.5,0.0,20.085,20.085,-20.085,-63.899,110.47
+,3.5,50.0,-350.0,0,0,5,not_recoverable,26.9,0.0,20.085,20.085,-20.085,-63.899,60.47
+,3.5,50.0,-300.0,0,0,5,not_recoverable,30.3,0.0,20.085,20.085,-20.085,-63.899,10.47
+,3.5,50.0,-250.0,0,0,5,not_recoverable,34.0,0.0,20.085,20.085,-20.085,-63.899,-39.53
+,3.5,50.0,-200.0,0,0,5,not_recoverable,38.0,0.0,20.085,20.085,-20.085,-63.899,-89.53
+,3.5,50.0,-150.0,0,0,5,not_recoverable,42.7,0.0,20.085,20.085,-20.085,-63.899,-139.53
+,3.5,50.0,-100.0,0,0,5,not_recoverable,47.8,0.0,20.085,20.085,-20.085,-63.899,-189.53
+,3.5,50.0,-50.0,0,0,5,not_recoverable,53.8,0.0,20.085,20.085,-20.085,-63.899,-239.53
+,3.5,50.0,0.0,0,0,5,not_recoverable,62.8,0.0,20.085,20.085,-20.085,-63.899,-289.53
+,3.5,50.0,50.0,0,0,5,not_recoverable,75.5,0.0,20.085,20.085,-20.085,-63.899,-339.53
+,3.5,50.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.085,20.085,-20.085,-63.899,-389.53
+,3.5,50.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.085,20.085,-20.085,-63.899,-439.53
+,3.5,50.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.085,20.085,-20.085,-63.899,-489.53
+,3.5,50.0,250.0,0,0,5,not_recoverable,85.4,14.6,20.129,20.129,-20.129,-68.195,-495.99
+,3.5,50.0,300.0,0,0,5,not_recoverable,69.6,30.4,20.030,20.030,-20.030,-69.964,-496.33
+,3.5,50.0,350.0,0,0,5,not_recoverable,53.5,46.5,20.089,20.089,-20.089,-71.203,-495.91
+,3.5,50.0,400.0,0,0,5,not_recoverable,37.2,62.8,20.092,20.092,-20.092,-71.805,-496.26
+,3.5,55.0,-400.0,0,0,5,not_recoverable,25.1,0.0,20.087,20.087,-20.087,-64.398,147.13
+,3.5,55.0,-350.0,0,0,5,not_recoverable,28.4,0.0,20.087,20.087,-20.087,-64.398,97.13
+,3.5,55.0,-300.0,0,0,5,not_recoverable,32.3,0.0,20.087,20.087,-20.087,-64.398,47.13
+,3.5,55.0,-250.0,0,0,5,not_recoverable,36.6,0.0,20.087,20.087,-20.087,-64.398,-2.87
+,3.5,55.0,-200.0,0,0,5,not_recoverable,41.1,0.0,20.087,20.087,-20.087,-64.398,-52.87
+,3.5,55.0,-150.0,0,0,5,not_recoverable,46.5,0.0,20.087,20.087,-20.087,-64.398,-102.87
+,3.5,55.0,-100.0,0,0,5,not_recoverable,51.4,0.0,20.087,20.087,-20.087,-64.398,-152.87
+,3.5,55.0,-50.0,0,0,5,not_recoverable,59.8,0.0,20.087,20.087,-20.087,-64.398,-202.87
+,3.5,55.0,0.0,0,0,5,not_recoverable,72.5,0.0,20.087,20.087,-20.087,-64.398,-252.87
+,3.5,55.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.087,20.087,-20.087,-64.398,-302.87
+,3.5,55.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.087,20.087,-20.087,-64.398,-352.87
+,3.5,55.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.087,20.087,-20.087,-64.398,-402.87
+,3.5,55.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.087,20.087,-20.087,-64.398,-452.87
+,3.5,55.0,250.0,0,0,5,not_recoverable,97.3,2.7,20.096,20.096,-20.096,-65.324,-495.99
+,3.5,55.0,300.0,0,0,5,not_recoverable,78.6,21.4,20.052,20.052,-20.052,-69.157,-496.33
+,3.5,55.0,350.0,0,0,5,not_recoverable,59.9,40.1,20.141,20.141,-20.141,-71.293,-495.91
+,3.5,55.0,400.0,0,0,5,not_recoverable,41.3,58.7,20.079,20.079,-20.079,-72.040,-496.26
+,3.5,60.0,-400.0,0,0,5,not_recoverable,26.4,0.0,20.000,20.000,-20.000,-64.792,174.64
+,3.5,60.0,-350.0,0,0,5,not_recoverable,30.5,0.0,20.000,20.000,-20.000,-64.792,124.64
+,3.5,60.0,-300.0,0,0,5,not_recoverable,34.6,0.0,20.000,20.000,-20.000,-64.792,74.64
+,3.5,60.0,-250.0,0,0,5,not_recoverable,39.3,0.0,20.000,20.000,-20.000,-64.792,24.64
+,3.5,60.0,-200.0,0,0,5,not_recoverable,43.7,0.0,20.000,20.000,-20.000,-64.792,-25.36
+,3.5,60.0,-150.0,0,0,5,not_recoverable,48.5,0.0,20.000,20.000,-20.000,-64.792,-75.36
+,3.5,60.0,-100.0,0,0,5,not_recoverable,56.6,0.0,20.000,20.000,-20.000,-64.792,-125.36
+,3.5,60.0,-50.0,0,0,5,not_recoverable,69.5,0.0,20.000,20.000,-20.000,-64.792,-175.36
+,3.5,60.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.000,20.000,-20.000,-64.792,-225.36
+,3.5,60.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.000,20.000,-20.000,-64.792,-275.36
+,3.5,60.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.000,20.000,-20.000,-64.792,-325.36
+,3.5,60.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.000,20.000,-20.000,-64.792,-375.36
+,3.5,60.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.000,20.000,-20.000,-64.792,-425.36
+,3.5,60.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.000,20.000,-20.000,-64.792,-475.36
+,3.5,60.0,300.0,0,0,5,not_recoverable,87.4,12.6,20.010,20.010,-20.010,-67.936,-496.33
+,3.5,60.0,350.0,0,0,5,not_recoverable,66.3,33.7,20.005,20.005,-20.005,-70.754,-495.91
+,3.5,60.0,400.0,0,0,5,not_recoverable,45.3,54.7,20.095,20.095,-20.095,-72.485,-496.26
+,3.5,65.0,-400.0,0,0,5,not_recoverable,28.4,0.0,20.109,20.109,-20.109,-66.035,195.26
+,3.5,65.0,-350.0,0,0,5,not_recoverable,32.8,0.0,20.109,20.109,-20.109,-66.035,145.26
+,3.5,65.0,-300.0,0,0,5,not_recoverable,36.9,0.0,20.109,20.109,-20.109,-66.035,95.26
+,3.5,65.0,-250.0,0,0,5,not_recoverable,41.4,0.0,20.109,20.109,-20.109,-66.035,45.26
+,3.5,65.0,-200.0,0,0,5,not_recoverable,46.3,0.0,20.109,20.109,-20.109,-66.035,-4.74
+,3.5,65.0,-150.0,0,0,5,not_recoverable,53.7,0.0,20.109,20.109,-20.109,-66.035,-54.74
+,3.5,65.0,-100.0,0,0,5,not_recoverable,66.4,0.0,20.109,20.109,-20.109,-66.035,-104.74
+,3.5,65.0,-50.0,0,0,5,not_recoverable,88.8,0.0,20.109,20.109,-20.109,-66.035,-154.74
+,3.5,65.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,-20.109,-66.035,-204.74
+,3.5,65.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,-20.109,-66.035,-254.74
+,3.5,65.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,-20.109,-66.035,-304.74
+,3.5,65.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,-20.109,-66.035,-354.74
+,3.5,65.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,-20.109,-66.035,-404.74
+,3.5,65.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,-20.109,-66.035,-454.74
+,3.5,65.0,300.0,0,0,5,not_recoverable,95.9,4.1,20.123,20.123,-20.123,-67.161,-496.33
+,3.5,65.0,350.0,0,0,5,not_recoverable,72.3,27.7,20.101,20.101,-20.101,-71.095,-495.91
+,3.5,65.0,400.0,0,0,5,not_recoverable,49.4,50.6,20.025,20.025,-20.025,-72.768,-496.26
+,3.5,70.0,-400.0,0,0,5,not_recoverable,30.2,0.0,20.088,20.088,-20.088,-67.055,212.83
+,3.5,70.0,-350.0,0,0,5,not_recoverable,34.3,0.0,20.088,20.088,-20.088,-67.055,162.83
+,3.5,70.0,-300.0,0,0,5,not_recoverable,38.4,0.0,20.088,20.088,-20.088,-67.055,112.83
+,3.5,70.0,-250.0,0,0,5,not_recoverable,43.3,0.0,20.088,20.088,-20.088,-67.055,62.83
+,3.5,70.0,-200.0,0,0,5,not_recoverable,50.6,0.0,20.088,20.088,-20.088,-67.055,12.83
+,3.5,70.0,-150.0,0,0,5,not_recoverable,62.9,0.0,20.088,20.088,-20.088,-67.055,-37.17
+,3.5,70.0,-100.0,0,0,5,not_recoverable,82.9,0.0,20.088,20.088,-20.088,-67.055,-87.17
+,3.5,70.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,-20.088,-67.055,-137.17
+,3.5,70.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,-20.088,-67.055,-187.17
+,3.5,70.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,-20.088,-67.055,-237.17
+,3.5,70.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,-20.088,-67.055,-287.17
+,3.5,70.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,-20.088,-67.055,-337.17
+,3.5,70.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,-20.088,-67.055,-387.17
+,3.5,70.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,-20.088,-67.055,-437.17
+,3.5,70.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,-20.088,-67.055,-487.17
+,3.5,70.0,350.0,0,0,5,not_recoverable,78.6,21.4,20.088,20.088,-20.088,-71.126,-495.91
+,3.5,70.0,400.0,0,0,5,not_recoverable,53.4,46.6,20.053,20.053,-20.053,-73.528,-496.26
+,3.5,75.0,-400.0,0,0,5,not_recoverable,31.4,0.0,20.122,20.122,-20.122,-68.463,227.35
+,3.5,75.0,-350.0,0,0,5,not_recoverable,35.4,0.0,20.122,20.122,-20.122,-68.463,177.35
+,3.5,75.0,-300.0,0,0,5,not_recoverable,40.3,0.0,20.122,20.122,-20.122,-68.463,127.35
+,3.5,75.0,-250.0,0,0,5,not_recoverable,46.9,0.0,20.122,20.122,-20.122,-68.463,77.35
+,3.5,75.0,-200.0,0,0,5,not_recoverable,59.3,0.0,20.122,20.122,-20.122,-68.463,27.35
+,3.5,75.0,-150.0,0,0,5,not_recoverable,77.4,0.0,20.122,20.122,-20.122,-68.463,-22.65
+,3.5,75.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,-20.122,-68.463,-72.65
+,3.5,75.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,-20.122,-68.463,-122.65
+,3.5,75.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,-20.122,-68.463,-172.65
+,3.5,75.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,-20.122,-68.463,-222.65
+,3.5,75.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,-20.122,-68.463,-272.65
+,3.5,75.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,-20.122,-68.463,-322.65
+,3.5,75.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,-20.122,-68.463,-372.65
+,3.5,75.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,-20.122,-68.463,-422.65
+,3.5,75.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,-20.122,-68.463,-472.65
+,3.5,75.0,350.0,0,0,5,not_recoverable,84.9,15.1,20.103,20.103,-20.103,-71.352,-495.91
+,3.5,75.0,400.0,0,0,5,not_recoverable,57.5,42.5,20.004,20.004,-20.004,-74.185,-496.26
+,3.5,80.0,-400.0,0,0,5,not_recoverable,32.5,0.0,20.057,20.057,-20.057,-69.791,240.34
+,3.5,80.0,-350.0,0,0,5,not_recoverable,37.3,0.0,20.057,20.057,-20.057,-69.791,190.34
+,3.5,80.0,-300.0,0,0,5,not_recoverable,43.5,0.0,20.057,20.057,-20.057,-69.791,140.34
+,3.5,80.0,-250.0,0,0,5,not_recoverable,55.5,0.0,20.057,20.057,-20.057,-69.791,90.34
+,3.5,80.0,-200.0,0,0,5,not_recoverable,73.2,0.0,20.057,20.057,-20.057,-69.791,40.34
+,3.5,80.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.057,20.057,-20.057,-69.791,-9.66
+,3.5,80.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.057,20.057,-20.057,-69.791,-59.66
+,3.5,80.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.057,20.057,-20.057,-69.791,-109.66
+,3.5,80.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.057,20.057,-20.057,-69.791,-159.66
+,3.5,80.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.057,20.057,-20.057,-69.791,-209.66
+,3.5,80.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.057,20.057,-20.057,-69.791,-259.66
+,3.5,80.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.057,20.057,-20.057,-69.791,-309.66
+,3.5,80.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.057,20.057,-20.057,-69.791,-359.66
+,3.5,80.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.057,20.057,-20.057,-69.791,-409.66
+,3.5,80.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.057,20.057,-20.057,-69.791,-459.66
+,3.5,80.0,350.0,0,0,5,not_recoverable,91.4,8.6,20.092,20.092,-20.092,-71.601,-495.91
+,3.5,80.0,400.0,0,0,5,not_recoverable,61.5,38.5,20.104,20.104,-20.104,-75.486,-496.26
+,3.5,85.0,-400.0,0,0,5,not_recoverable,34.4,0.0,20.115,20.115,-20.115,-71.686,251.03
+,3.5,85.0,-350.0,0,0,5,not_recoverable,40.0,0.0,20.115,20.115,-20.115,-71.686,201.03
+,3.5,85.0,-300.0,0,0,5,not_recoverable,51.8,0.0,20.115,20.115,-20.115,-71.686,151.03
+,3.5,85.0,-250.0,0,0,5,not_recoverable,68.7,0.0,20.115,20.115,-20.115,-71.686,101.03
+,3.5,85.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.115,20.115,-20.115,-71.686,51.03
+,3.5,85.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.115,20.115,-20.115,-71.686,1.03
+,3.5,85.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.115,20.115,-20.115,-71.686,-48.97
+,3.5,85.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.115,20.115,-20.115,-71.686,-98.97
+,3.5,85.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.115,20.115,-20.115,-71.686,-148.97
+,3.5,85.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.115,20.115,-20.115,-71.686,-198.97
+,3.5,85.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.115,20.115,-20.115,-71.686,-248.97
+,3.5,85.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.115,20.115,-20.115,-71.686,-298.97
+,3.5,85.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.115,20.115,-20.115,-71.686,-348.97
+,3.5,85.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.115,20.115,-20.115,-71.686,-398.97
+,3.5,85.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.115,20.115,-20.115,-71.686,-448.97
+,3.5,85.0,350.0,0,0,5,not_recoverable,97.9,2.1,20.117,20.117,-20.117,-72.103,-495.91
+,3.5,85.0,400.0,0,0,5,not_recoverable,65.6,34.4,20.111,20.111,-20.111,-76.654,-496.26
+,3.5,90.0,-400.0,0,0,5,not_recoverable,36.8,0.0,20.068,20.068,-20.068,-73.503,260.96
+,3.5,90.0,-350.0,0,0,5,not_recoverable,47.8,0.0,20.068,20.068,-20.068,-73.503,210.96
+,3.5,90.0,-300.0,0,0,5,not_recoverable,63.7,0.0,20.068,20.068,-20.068,-73.503,160.96
+,3.5,90.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.068,20.068,-20.068,-73.503,110.96
+,3.5,90.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.068,20.068,-20.068,-73.503,60.96
+,3.5,90.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.068,20.068,-20.068,-73.503,10.96
+,3.5,90.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.068,20.068,-20.068,-73.503,-39.04
+,3.5,90.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.068,20.068,-20.068,-73.503,-89.04
+,3.5,90.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.068,20.068,-20.068,-73.503,-139.04
+,3.5,90.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.068,20.068,-20.068,-73.503,-189.04
+,3.5,90.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.068,20.068,-20.068,-73.503,-239.04
+,3.5,90.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.068,20.068,-20.068,-73.503,-289.04
+,3.5,90.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.068,20.068,-20.068,-73.503,-339.04
+,3.5,90.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.068,20.068,-20.068,-73.503,-389.04
+,3.5,90.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.068,20.068,-20.068,-73.503,-439.04
+,3.5,90.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.068,20.068,-20.068,-73.503,-489.04
+,3.5,90.0,400.0,0,0,5,not_recoverable,70.0,30.0,20.063,20.063,-20.063,-77.831,-496.26
+,3.5,95.0,-400.0,0,0,5,not_recoverable,44.4,0.0,20.107,20.107,-20.107,-75.745,269.37
+,3.5,95.0,-350.0,0,0,5,not_recoverable,59.6,0.0,20.107,20.107,-20.107,-75.745,219.37
