spin_rpm,kick_ms,capture_deg,inertia_scale,I_w,case,tau,success,peak_opposite_deg,rise_deg,upright_s,capture_s,kick_start_s,tail_angle_deg,tail_rate_dps,impacted,final_phase
200,20,10,1.5,0.003675,nominal,0.18,False,0,3.706525335184029,,,0.076,,,True,FALLEN
200,50,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.222,,0.076,,,True,FALLEN
200,100,10,1.5,0.003675,nominal,0.18,True,0.15934404528178467,16.159344045281784,2.318,0.14,0.076,0.15934404528178467,0.21461223622516845,False,BALANCING
200,200,10,1.5,0.003675,nominal,0.18,True,0.15934404528178467,16.159344045281784,2.318,0.14,0.076,0.15934404528178467,0.21461223622516845,False,BALANCING
200,350,10,1.5,0.003675,nominal,0.18,True,0.15934404528178467,16.159344045281784,2.318,0.14,0.076,0.15934404528178467,0.21461223622516845,False,BALANCING
200,500,10,1.5,0.003675,nominal,0.18,True,0.15934404528178467,16.159344045281784,2.318,0.14,0.076,0.15934404528178467,0.21461223622516845,False,BALANCING
200,20,15,1.5,0.003675,nominal,0.18,False,0,3.706525335184029,,,0.076,,,True,FALLEN
200,50,15,1.5,0.003675,nominal,0.18,True,1.2394096884530155,17.239409688453016,1.592,0.10400000000000001,0.076,1.2394096884530155,0.2049166691564281,False,BALANCING
200,100,15,1.5,0.003675,nominal,0.18,True,1.2394096884530155,17.239409688453016,1.592,0.10400000000000001,0.076,1.2394096884530155,0.2049166691564281,False,BALANCING
200,200,15,1.5,0.003675,nominal,0.18,True,1.2394096884530155,17.239409688453016,1.592,0.10400000000000001,0.076,1.2394096884530155,0.2049166691564281,False,BALANCING
200,350,15,1.5,0.003675,nominal,0.18,True,1.2394096884530155,17.239409688453016,1.592,0.10400000000000001,0.076,1.2394096884530155,0.2049166691564281,False,BALANCING
200,500,15,1.5,0.003675,nominal,0.18,True,1.2394096884530155,17.239409688453016,1.592,0.10400000000000001,0.076,1.2394096884530155,0.2049166691564281,False,BALANCING
250,20,5,1.5,0.003675,nominal,0.18,False,0,6.66077783622428,,,0.10200000000000001,,,True,FALLEN
250,50,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.23,,0.10200000000000001,,,True,FALLEN
250,100,5,1.5,0.003675,nominal,0.18,True,6.90569780846909,22.90569780846909,0.20800000000000002,0.186,0.10200000000000001,1.8474592792209312,0.5643159572736784,False,BALANCING
250,200,5,1.5,0.003675,nominal,0.18,True,6.90569780846909,22.90569780846909,0.20800000000000002,0.186,0.10200000000000001,1.8474592792209312,0.5643159572736784,False,BALANCING
250,350,5,1.5,0.003675,nominal,0.18,True,6.90569780846909,22.90569780846909,0.20800000000000002,0.186,0.10200000000000001,1.8474592792209312,0.5643159572736784,False,BALANCING
250,500,5,1.5,0.003675,nominal,0.18,True,6.90569780846909,22.90569780846909,0.20800000000000002,0.186,0.10200000000000001,1.8474592792209312,0.5643159572736784,False,BALANCING
250,20,10,1.5,0.003675,nominal,0.18,False,0,6.66077783622428,,,0.10200000000000001,,,True,FALLEN
250,50,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.23,,0.10200000000000001,,,True,FALLEN
250,100,10,1.5,0.003675,nominal,0.18,True,0,15.838852258932528,,0.164,0.10200000000000001,0.2822886115279431,0.3090253239813894,False,BALANCING
250,200,10,1.5,0.003675,nominal,0.18,True,0,15.838852258932528,,0.164,0.10200000000000001,0.2822886115279431,0.3090253239813894,False,BALANCING
250,350,10,1.5,0.003675,nominal,0.18,True,0,15.838852258932528,,0.164,0.10200000000000001,0.2822886115279431,0.3090253239813894,False,BALANCING
250,500,10,1.5,0.003675,nominal,0.18,True,0,15.838852258932528,,0.164,0.10200000000000001,0.2822886115279431,0.3090253239813894,False,BALANCING
250,20,15,1.5,0.003675,nominal,0.18,False,0,6.66077783622428,,,0.10200000000000001,,,True,FALLEN
250,50,15,1.5,0.003675,nominal,0.18,True,1.0579020794459961,17.057902079445995,1.726,0.128,0.10200000000000001,1.0579020794459961,0.2853307966797921,False,BALANCING
250,100,15,1.5,0.003675,nominal,0.18,True,1.0579020794459961,17.057902079445995,1.726,0.128,0.10200000000000001,1.0579020794459961,0.2853307966797921,False,BALANCING
250,200,15,1.5,0.003675,nominal,0.18,True,1.0579020794459961,17.057902079445995,1.726,0.128,0.10200000000000001,1.0579020794459961,0.2853307966797921,False,BALANCING
250,350,15,1.5,0.003675,nominal,0.18,True,1.0579020794459961,17.057902079445995,1.726,0.128,0.10200000000000001,1.0579020794459961,0.2853307966797921,False,BALANCING
250,500,15,1.5,0.003675,nominal,0.18,True,1.0579020794459961,17.057902079445995,1.726,0.128,0.10200000000000001,1.0579020794459961,0.2853307966797921,False,BALANCING
300,20,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.58,,0.132,,,True,FALLEN
300,50,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.25,,0.132,,,True,FALLEN
300,100,5,1.5,0.003675,nominal,0.18,False,9.062068532698273,25.062068532698273,0.234,0.212,0.132,2.439223462365144,0.7357631278306274,False,BALANCING
300,200,5,1.5,0.003675,nominal,0.18,False,9.062068532698273,25.062068532698273,0.234,0.212,0.132,2.439223462365144,0.7357631278306274,False,BALANCING
300,350,5,1.5,0.003675,nominal,0.18,False,9.062068532698273,25.062068532698273,0.234,0.212,0.132,2.439223462365144,0.7357631278306274,False,BALANCING
300,500,5,1.5,0.003675,nominal,0.18,False,9.062068532698273,25.062068532698273,0.234,0.212,0.132,2.439223462365144,0.7357631278306274,False,BALANCING
300,20,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.58,,0.132,,,True,FALLEN
300,50,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.25,,0.132,,,True,FALLEN
300,100,10,1.5,0.003675,nominal,0.18,True,0,15.501766204422523,,0.192,0.132,0.6770235566542603,0.4039617089404884,False,BALANCING
300,200,10,1.5,0.003675,nominal,0.18,True,0,15.501766204422523,,0.192,0.132,0.6770235566542603,0.4039617089404884,False,BALANCING
300,350,10,1.5,0.003675,nominal,0.18,True,0,15.501766204422523,,0.192,0.132,0.6770235566542603,0.4039617089404884,False,BALANCING
300,500,10,1.5,0.003675,nominal,0.18,True,0,15.501766204422523,,0.192,0.132,0.6770235566542603,0.4039617089404884,False,BALANCING
300,20,15,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.58,,0.132,,,True,FALLEN
300,50,15,1.5,0.003675,nominal,0.18,True,0.8500906614815038,16.850090661481502,1.8940000000000001,0.158,0.132,0.8500906614815038,0.37385378679487624,False,BALANCING
300,100,15,1.5,0.003675,nominal,0.18,True,0.8500906614815038,16.850090661481502,1.8940000000000001,0.158,0.132,0.8500906614815038,0.37385378679487624,False,BALANCING
300,200,15,1.5,0.003675,nominal,0.18,True,0.8500906614815038,16.850090661481502,1.8940000000000001,0.158,0.132,0.8500906614815038,0.37385378679487624,False,BALANCING
300,350,15,1.5,0.003675,nominal,0.18,True,0.8500906614815038,16.850090661481502,1.8940000000000001,0.158,0.132,0.8500906614815038,0.37385378679487624,False,BALANCING
300,500,15,1.5,0.003675,nominal,0.18,True,0.8500906614815038,16.850090661481502,1.8940000000000001,0.158,0.132,0.8500906614815038,0.37385378679487624,False,BALANCING
350,20,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.43,,0.166,,,True,FALLEN
350,50,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.276,,0.166,,,True,FALLEN
350,100,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.264,0.244,0.166,16.0,0.0,True,FALLEN
350,200,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.264,0.244,0.166,16.0,0.0,True,FALLEN
350,350,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.264,0.244,0.166,16.0,0.0,True,FALLEN
350,500,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.264,0.244,0.166,16.0,0.0,True,FALLEN
350,20,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.43,,0.166,,,True,FALLEN
350,50,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.276,,0.166,,,True,FALLEN
350,100,10,1.5,0.003675,nominal,0.18,True,0,15.311263441823163,,0.224,0.166,1.0813617306482637,0.4934369514318031,False,BALANCING
350,200,10,1.5,0.003675,nominal,0.18,True,0,15.311263441823163,,0.224,0.166,1.0813617306482637,0.4934369514318031,False,BALANCING
350,350,10,1.5,0.003675,nominal,0.18,True,0,15.311263441823163,,0.224,0.166,1.0813617306482637,0.4934369514318031,False,BALANCING
350,500,10,1.5,0.003675,nominal,0.18,True,0,15.311263441823163,,0.224,0.166,1.0813617306482637,0.4934369514318031,False,BALANCING
350,20,15,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.43,,0.166,,,True,FALLEN
350,50,15,1.5,0.003675,nominal,0.18,True,0.7037257258351655,16.703725725835167,2.066,0.19,0.166,0.7037257258351655,0.4581779453070154,False,BALANCING
350,100,15,1.5,0.003675,nominal,0.18,True,0.7037257258351655,16.703725725835167,2.066,0.19,0.166,0.7037257258351655,0.4581779453070154,False,BALANCING
350,200,15,1.5,0.003675,nominal,0.18,True,0.7037257258351655,16.703725725835167,2.066,0.19,0.166,0.7037257258351655,0.4581779453070154,False,BALANCING
350,350,15,1.5,0.003675,nominal,0.18,True,0.7037257258351655,16.703725725835167,2.066,0.19,0.166,0.7037257258351655,0.4581779453070154,False,BALANCING
350,500,15,1.5,0.003675,nominal,0.18,True,0.7037257258351655,16.703725725835167,2.066,0.19,0.166,0.7037257258351655,0.4581779453070154,False,BALANCING
400,20,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.454,,0.21,,,True,FALLEN
400,50,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.316,,0.21,,,True,FALLEN
400,100,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.304,0.28600000000000003,0.21,16.0,0.0,True,FALLEN
400,200,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.304,0.28600000000000003,0.21,16.0,0.0,True,FALLEN
400,350,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.304,0.28600000000000003,0.21,16.0,0.0,True,FALLEN
400,500,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.304,0.28600000000000003,0.21,16.0,0.0,True,FALLEN
400,20,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.454,,0.21,,,True,FALLEN
400,50,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.316,,0.21,,,True,FALLEN
400,100,10,1.5,0.003675,nominal,0.18,True,1.147910802367809,17.14791080236781,0.338,0.266,0.21,1.5771396340631942,0.6017177969930236,False,BALANCING
400,200,10,1.5,0.003675,nominal,0.18,True,1.147910802367809,17.14791080236781,0.338,0.266,0.21,1.5771396340631942,0.6017177969930236,False,BALANCING
400,350,10,1.5,0.003675,nominal,0.18,True,1.147910802367809,17.14791080236781,0.338,0.266,0.21,1.5771396340631942,0.6017177969930236,False,BALANCING
400,500,10,1.5,0.003675,nominal,0.18,True,1.147910802367809,17.14791080236781,0.338,0.266,0.21,1.5771396340631942,0.6017177969930236,False,BALANCING
400,20,15,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.454,,0.21,,,True,FALLEN
400,50,15,1.5,0.003675,nominal,0.18,True,0.4994791268924202,16.49947912689242,2.322,0.234,0.21,0.4994791268924202,0.5466587362166283,False,BALANCING
400,100,15,1.5,0.003675,nominal,0.18,True,0.4994791268924202,16.49947912689242,2.322,0.234,0.21,0.4994791268924202,0.5466587362166283,False,BALANCING
400,200,15,1.5,0.003675,nominal,0.18,True,0.4994791268924202,16.49947912689242,2.322,0.234,0.21,0.4994791268924202,0.5466587362166283,False,BALANCING
400,350,15,1.5,0.003675,nominal,0.18,True,0.4994791268924202,16.49947912689242,2.322,0.234,0.21,0.4994791268924202,0.5466587362166283,False,BALANCING
400,500,15,1.5,0.003675,nominal,0.18,True,0.4994791268924202,16.49947912689242,2.322,0.234,0.21,0.4994791268924202,0.5466587362166283,False,BALANCING
450,20,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.47400000000000003,,0.268,,,True,FALLEN
450,50,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.368,,0.268,,,True,FALLEN
450,100,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.358,0.342,0.268,16.0,0.0,True,FALLEN
450,200,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.358,0.342,0.268,16.0,0.0,True,FALLEN
450,350,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.358,0.342,0.268,16.0,0.0,True,FALLEN
450,500,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.358,0.342,0.268,16.0,0.0,True,FALLEN
450,20,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.47400000000000003,,0.268,,,True,FALLEN
450,50,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.368,,0.268,,,True,FALLEN
450,100,10,1.5,0.003675,nominal,0.18,False,3.761196489672779,19.76119648967278,0.384,0.322,0.268,2.2255079531538087,0.7737022044432217,False,BALANCING
450,200,10,1.5,0.003675,nominal,0.18,False,3.761196489672779,19.76119648967278,0.384,0.322,0.268,2.2255079531538087,0.7737022044432217,False,BALANCING
450,350,10,1.5,0.003675,nominal,0.18,False,3.761196489672779,19.76119648967278,0.384,0.322,0.268,2.2255079531538087,0.7737022044432217,False,BALANCING
450,500,10,1.5,0.003675,nominal,0.18,False,3.761196489672779,19.76119648967278,0.384,0.322,0.268,2.2255079531538087,0.7737022044432217,False,BALANCING
450,20,15,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.47400000000000003,,0.268,,,True,FALLEN
450,50,15,1.5,0.003675,nominal,0.18,True,0.2804342253030494,16.28043422530305,2.686,0.292,0.268,0.2804342253030494,0.6355165784305414,False,BALANCING
450,100,15,1.5,0.003675,nominal,0.18,True,0.2804342253030494,16.28043422530305,2.686,0.292,0.268,0.2804342253030494,0.6355165784305414,False,BALANCING
450,200,15,1.5,0.003675,nominal,0.18,True,0.2804342253030494,16.28043422530305,2.686,0.292,0.268,0.2804342253030494,0.6355165784305414,False,BALANCING
450,350,15,1.5,0.003675,nominal,0.18,True,0.2804342253030494,16.28043422530305,2.686,0.292,0.268,0.2804342253030494,0.6355165784305414,False,BALANCING
450,500,15,1.5,0.003675,nominal,0.18,True,0.2804342253030494,16.28043422530305,2.686,0.292,0.268,0.2804342253030494,0.6355165784305414,False,BALANCING
500,20,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.536,,0.352,,,True,FALLEN
500,50,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.45,,0.352,,,True,FALLEN
500,100,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.44,0.424,0.352,16.0,0.0,True,FALLEN
500,200,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.44,0.424,0.352,16.0,0.0,True,FALLEN
500,350,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.44,0.424,0.352,16.0,0.0,True,FALLEN
500,500,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.44,0.424,0.352,16.0,0.0,True,FALLEN
500,20,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.536,,0.352,,,True,FALLEN
500,50,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.45,,0.352,,,True,FALLEN
500,100,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.462,0.404,0.352,16.0,0.0,True,FALLEN
500,200,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.462,0.404,0.352,16.0,0.0,True,FALLEN
500,350,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.462,0.404,0.352,16.0,0.0,True,FALLEN
500,500,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.462,0.404,0.352,16.0,0.0,True,FALLEN
500,20,15,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.536,,0.352,,,True,FALLEN
500,50,15,1.5,0.003675,nominal,0.18,True,0.1265167898297448,16.126516789829743,3.0700000000000003,0.374,0.352,0.1265167898297448,0.7231936414985822,False,BALANCING
500,100,15,1.5,0.003675,nominal,0.18,True,0.1265167898297448,16.126516789829743,3.0700000000000003,0.374,0.352,0.1265167898297448,0.7231936414985822,False,BALANCING
500,200,15,1.5,0.003675,nominal,0.18,True,0.1265167898297448,16.126516789829743,3.0700000000000003,0.374,0.352,0.1265167898297448,0.7231936414985822,False,BALANCING
500,350,15,1.5,0.003675,nominal,0.18,True,0.1265167898297448,16.126516789829743,3.0700000000000003,0.374,0.352,0.1265167898297448,0.7231936414985822,False,BALANCING
500,500,15,1.5,0.003675,nominal,0.18,True,0.1265167898297448,16.126516789829743,3.0700000000000003,0.374,0.352,0.1265167898297448,0.7231936414985822,False,BALANCING
550,20,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.686,,0.52,,,True,FALLEN
550,50,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.614,,0.52,,,True,FALLEN
550,100,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.606,0.59,0.52,16.0,0.0,True,FALLEN
550,200,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.606,0.59,0.52,16.0,0.0,True,FALLEN
550,350,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.606,0.59,0.52,16.0,0.0,True,FALLEN
550,500,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.606,0.59,0.52,16.0,0.0,True,FALLEN
550,20,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.686,,0.52,,,True,FALLEN
550,50,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.614,,0.52,,,True,FALLEN
550,100,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.62,0.5720000000000001,0.52,16.0,0.0,True,FALLEN
550,200,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.62,0.5720000000000001,0.52,16.0,0.0,True,FALLEN
550,350,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.62,0.5720000000000001,0.52,16.0,0.0,True,FALLEN
550,500,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.62,0.5720000000000001,0.52,16.0,0.0,True,FALLEN
550,20,15,1.5,0.003675,nominal,0.18,False,16.0,32.0,0.686,,0.52,,,True,FALLEN
550,50,15,1.5,0.003675,nominal,0.18,True,0,15.866964102429485,,0.542,0.52,0.4374294910481809,0.8309252727743535,False,BALANCING
550,100,15,1.5,0.003675,nominal,0.18,True,0,15.866964102429485,,0.542,0.52,0.4374294910481809,0.8309252727743535,False,BALANCING
550,200,15,1.5,0.003675,nominal,0.18,True,0,15.866964102429485,,0.542,0.52,0.4374294910481809,0.8309252727743535,False,BALANCING
550,350,15,1.5,0.003675,nominal,0.18,True,0,15.866964102429485,,0.542,0.52,0.4374294910481809,0.8309252727743535,False,BALANCING
550,500,15,1.5,0.003675,nominal,0.18,True,0,15.866964102429485,,0.542,0.52,0.4374294910481809,0.8309252727743535,False,BALANCING
580,20,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,1.1400000000000001,,0.982,,,True,FALLEN
580,50,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,1.072,,0.982,,,True,FALLEN
580,100,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,1.066,1.05,0.982,16.0,0.0,True,FALLEN
580,200,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,1.066,1.05,0.982,16.0,0.0,True,FALLEN
580,350,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,1.066,1.05,0.982,16.0,0.0,True,FALLEN
580,500,5,1.5,0.003675,nominal,0.18,False,16.0,32.0,1.066,1.05,0.982,16.0,0.0,True,FALLEN
580,20,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,1.1400000000000001,,0.982,,,True,FALLEN
580,50,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,1.082,1.032,0.982,16.0,0.0,True,FALLEN
580,100,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,1.082,1.032,0.982,16.0,0.0,True,FALLEN
580,200,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,1.082,1.032,0.982,16.0,0.0,True,FALLEN
580,350,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,1.082,1.032,0.982,16.0,0.0,True,FALLEN
580,500,10,1.5,0.003675,nominal,0.18,False,16.0,32.0,1.082,1.032,0.982,16.0,0.0,True,FALLEN
580,20,15,1.5,0.003675,nominal,0.18,False,16.0,32.0,1.1400000000000001,,0.982,,,True,FALLEN
580,50,15,1.5,0.003675,nominal,0.18,True,0,15.648563169722678,,1.004,0.982,0.6381794342099346,0.8618542054374047,False,BALANCING
580,100,15,1.5,0.003675,nominal,0.18,True,0,15.648563169722678,,1.004,0.982,0.6381794342099346,0.8618542054374047,False,BALANCING
580,200,15,1.5,0.003675,nominal,0.18,True,0,15.648563169722678,,1.004,0.982,0.6381794342099346,0.8618542054374047,False,BALANCING
580,350,15,1.5,0.003675,nominal,0.18,True,0,15.648563169722678,,1.004,0.982,0.6381794342099346,0.8618542054374047,False,BALANCING
580,500,15,1.5,0.003675,nominal,0.18,True,0,15.648563169722678,,1.004,0.982,0.6381794342099346,0.8618542054374047,False,BALANCING
100,20,5,1.5,0.003675,half_20ms,0.18,False,0,0.0,,,0.034,,,False,FALLEN
100,50,5,1.5,0.003675,half_20ms,0.18,False,0,0.7401011145329104,,,0.034,,,True,FALLEN
100,100,5,1.5,0.003675,half_20ms,0.18,False,0,11.182745132592961,,,0.034,,,True,FALLEN
100,200,5,1.5,0.003675,half_20ms,0.18,True,10.703726959083028,26.703726959083028,0.212,0.186,0.034,1.693422277643037,0.3991110939659385,False,BALANCING
100,350,5,1.5,0.003675,half_20ms,0.18,True,10.703726959083028,26.703726959083028,0.212,0.186,0.034,1.693422277643037,0.3991110939659385,False,BALANCING
100,500,5,1.5,0.003675,half_20ms,0.18,True,10.703726959083028,26.703726959083028,0.212,0.186,0.034,1.693422277643037,0.3991110939659385,False,BALANCING
100,20,10,1.5,0.003675,half_20ms,0.18,False,0,0.0,,,0.034,,,False,FALLEN
100,50,10,1.5,0.003675,half_20ms,0.18,False,0,0.7401011145329104,,,0.034,,,True,FALLEN
100,100,10,1.5,0.003675,half_20ms,0.18,False,0,11.182745132592961,,,0.034,,,True,FALLEN
100,200,10,1.5,0.003675,half_20ms,0.18,True,0.3268599704044887,16.326859970404488,1.3980000000000001,0.158,0.034,0.3265169240177602,0.07982222178833831,False,BALANCING
100,350,10,1.5,0.003675,half_20ms,0.18,True,0.3268599704044887,16.326859970404488,1.3980000000000001,0.158,0.034,0.3265169240177602,0.07982222178833831,False,BALANCING
100,500,10,1.5,0.003675,half_20ms,0.18,True,0.3268599704044887,16.326859970404488,1.3980000000000001,0.158,0.034,0.3265169240177602,0.07982222178833831,False,BALANCING
100,20,15,1.5,0.003675,half_20ms,0.18,False,0,0.0,,,0.034,,,False,FALLEN
100,50,15,1.5,0.003675,half_20ms,0.18,False,0,0.7401011145329104,,,0.034,,,True,FALLEN
100,100,15,1.5,0.003675,half_20ms,0.18,True,1.8406884766827953,17.840688476682796,1.3860000000000001,0.10400000000000001,0.034,1.8405680692713748,0.4300601540204292,False,BALANCING
100,200,15,1.5,0.003675,half_20ms,0.18,True,1.8406884766827953,17.840688476682796,1.3860000000000001,0.10400000000000001,0.034,1.8405680692713748,0.4300601540204292,False,BALANCING
100,350,15,1.5,0.003675,half_20ms,0.18,True,1.8406884766827953,17.840688476682796,1.3860000000000001,0.10400000000000001,0.034,1.8405680692713748,0.4300601540204292,False,BALANCING
100,500,15,1.5,0.003675,half_20ms,0.18,True,1.8406884766827953,17.840688476682796,1.3860000000000001,0.10400000000000001,0.034,1.8405680692713748,0.4300601540204292,False,BALANCING
150,20,5,1.5,0.003675,half_20ms,0.18,False,0,0.0,,,0.054,,,False,FALLEN
150,50,5,1.5,0.003675,half_20ms,0.18,False,0,1.1180859911187255,,,0.054,,,True,FALLEN
150,100,5,1.5,0.003675,half_20ms,0.18,False,0,9.03026382233272,,,0.054,,,True,FALLEN
150,200,5,1.5,0.003675,half_20ms,0.18,True,10.711069212384373,26.711069212384373,0.234,0.20800000000000002,0.054,1.873675981265085,0.4726222761621558,False,BALANCING
150,350,5,1.5,0.003675,half_20ms,0.18,True,10.711069212384373,26.711069212384373,0.234,0.20800000000000002,0.054,1.873675981265085,0.4726222761621558,False,BALANCING
150,500,5,1.5,0.003675,half_20ms,0.18,True,10.711069212384373,26.711069212384373,0.234,0.20800000000000002,0.054,1.873675981265085,0.4726222761621558,False,BALANCING
150,20,10,1.5,0.003675,half_20ms,0.18,False,0,0.0,,,0.054,,,False,FALLEN
150,50,10,1.5,0.003675,half_20ms,0.18,False,0,1.1180859911187255,,,0.054,,,True,FALLEN
150,100,10,1.5,0.003675,half_20ms,0.18,False,0,9.03026382233272,,,0.054,,,True,FALLEN
150,200,10,1.5,0.003675,half_20ms,0.18,True,0.29953460780073227,16.299534607800734,1.756,0.18,0.054,0.29953460780073227,0.07358216943289296,False,BALANCING
150,350,10,1.5,0.003675,half_20ms,0.18,True,0.29953460780073227,16.299534607800734,1.756,0.18,0.054,0.29953460780073227,0.07358216943289296,False,BALANCING
150,500,10,1.5,0.003675,half_20ms,0.18,True,0.29953460780073227,16.299534607800734,1.756,0.18,0.054,0.29953460780073227,0.07358216943289296,False,BALANCING
150,20,15,1.5,0.003675,half_20ms,0.18,False,0,0.0,,,0.054,,,False,FALLEN
150,50,15,1.5,0.003675,half_20ms,0.18,False,0,1.1180859911187255,,,0.054,,,True,FALLEN
150,100,15,1.5,0.003675,half_20ms,0.18,True,1.6887482742820634,17.688748274282062,1.474,0.12,0.054,1.6887482742820634,0.35952341751989075,False,BALANCING
150,200,15,1.5,0.003675,half_20ms,0.18,True,1.6887482742820634,17.688748274282062,1.474,0.12,0.054,1.6887482742820634,0.35952341751989075,False,BALANCING
150,350,15,1.5,0.003675,half_20ms,0.18,True,1.6887482742820634,17.688748274282062,1.474,0.12,0.054,1.6887482742820634,0.35952341751989075,False,BALANCING
150,500,15,1.5,0.003675,half_20ms,0.18,True,1.6887482742820634,17.688748274282062,1.474,0.12,0.054,1.6887482742820634,0.35952341751989075,False,BALANCING
200,20,5,1.5,0.003675,half_20ms,0.18,False,0,0.0,,,0.076,,,False,FALLEN
200,50,5,1.5,0.003675,half_20ms,0.18,False,0,1.4548937616224773,,,0.076,,,True,FALLEN
200,100,5,1.5,0.003675,half_20ms,0.18,False,16.0,32.0,0.404,,0.076,,,True,FALLEN
200,200,5,1.5,0.003675,half_20ms,0.18,True,9.638812324205162,25.638812324205162,0.258,0.232,0.076,1.8929532729252734,0.5109422191980978,False,BALANCING
200,350,5,1.5,0.003675,half_20ms,0.18,True,9.638812324205162,25.638812324205162,0.258,0.232,0.076,1.8929532729252734,0.5109422191980978,False,BALANCING
200,500,5,1.5,0.003675,half_20ms,0.18,True,9.638812324205162,25.638812324205162,0.258,0.232,0.076,1.8929532729252734,0.5109422191980978,False,BALANCING
200,20,10,1.5,0.003675,half_20ms,0.18,False,0,0.0,,,0.076,,,False,FALLEN
200,50,10,1.5,0.003675,half_20ms,0.18,False,0,1.4548937616224773,,,0.076,,,True,FALLEN
200,100,10,1.5,0.003675,half_20ms,0.18,False,16.0,32.0,0.404,,0.076,,,True,FALLEN
200,200,10,1.5,0.003675,half_20ms,0.18,True,0.5079572674762278,16.50795726747623,1.836,0.2,0.076,0.5079572674762278,0.1585904732045,False,BALANCING
200,350,10,1.5,0.003675,half_20ms,0.18,True,0.5079572674762278,16.50795726747623,1.836,0.2,0.076,0.5079572674762278,0.1585904732045,False,BALANCING
